county_fips,margin_2012,margin_2016,margin_2020,delta_2012_16,delta_2016_20,abs_delta_2012_16,abs_delta_2016_20
20093,-0.5981240981240981,-0.6846504559270516,-0.6164948453608248,-0.08652635780295359,0.06815561056622688,0.08652635780295359,0.06815561056622688
20095,-0.5150108325595791,-0.5791841631673665,-0.6021777665231705,-0.0641733306077874,-0.022993603355803915,0.0641733306077874,0.022993603355803915
20097,-0.7106643356643356,-0.7284522706209453,-0.7072961373390558,-0.017787934956609686,0.021156133281889478,0.017787934956609686,0.021156133281889478
20099,-0.2021898718427274,-0.37547798199087207,-0.35968702557514887,-0.17328811014814466,0.0157909564157232,0.17328811014814466,0.0157909564157232
20101,-0.6109913793103448,-0.7026406429391504,-0.7229050279329609,-0.09164926362880566,-0.020264384993810447,0.09164926362880566,0.020264384993810447
20103,-0.19604607185834627,-0.24517342661958352,-0.21167443135105501,-0.04912735476123725,0.03349899526852851,0.04912735476123725,0.03349899526852851
20105,-0.5906945380984491,-0.6584699453551912,-0.6440785307156428,-0.06777540725674214,0.014391414639548405,0.06777540725674214,0.014391414639548405
20107,-0.4492948287441236,-0.6207363903320533,-0.6246531906460563,-0.17144156158792972,-0.003916800314002988,0.17144156158792972,0.003916800314002988
20109,-0.6881481481481482,-0.7243920412675018,-0.7290809327846365,-0.03624389311935361,-0.004688891517134697,0.03624389311935361,0.004688891517134697
20111,-0.1144421052631579,-0.15486653645833331,-0.10687732342007439,-0.040424431195175414,0.04798921303825893,0.040424431195175414,0.04798921303825893
20115,-0.46293215012017,-0.49768847795163584,-0.4825724104074619,-0.034756327831465816,0.015116067544173939,0.034756327831465816,0.015116067544173939
20117,-0.3616174313848732,-0.4782794778514873,-0.482987876417677,-0.1166620464666141,-0.004708398566189709,0.1166620464666141,0.004708398566189709
20113,-0.4144100187037489,-0.41775231517815103,-0.40379553954841396,-0.003342296474402151,0.013956775629737073,0.003342296474402151,0.013956775629737073
20119,-0.6846108835576361,-0.7005813953488372,-0.6904109589041096,-0.015970511791201125,0.010170436444727593,0.015970511791201125,0.010170436444727593
20121,-0.3463920301561659,-0.400213020902676,-0.3936555722807605,-0.053820990746510144,0.00655744862191554,0.053820990746510144,0.00655744862191554
20123,-0.587858347386172,-0.6223657375934738,-0.6275395033860045,-0.03450739020730176,-0.0051737657925307046,0.03450739020730176,0.0051737657925307046
20125,-0.4130627365708303,-0.5033322225924691,-0.499255176523164,-0.09026948602163881,0.004077046069305146,0.09026948602163881,0.004077046069305146
20127,-0.41178766588602655,-0.46455792682926833,-0.48120041393583995,-0.052770260943241776,-0.016642487106571624,0.052770260943241776,0.016642487106571624
20129,-0.690923317683881,-0.7114093959731543,-0.7378964941569282,-0.02048607828927329,-0.026487098183773816,0.02048607828927329,0.026487098183773816
20131,-0.5829685634699562,-0.6636079656384224,-0.6574595355383532,-0.08063940216846621,0.006148430100069158,0.08063940216846621,0.006148430100069158
20133,-0.34290123456790117,-0.46404814697497626,-0.46153846153846156,-0.12114691240707509,0.002509685436514697,0.12114691240707509,0.002509685436514697
20135,-0.6862880886426593,-0.7331499312242091,-0.7865168539325842,-0.046861842581549795,-0.053366922708375064,0.046861842581549795,0.053366922708375064
20137,-0.6365591397849463,-0.697851387645479,-0.6803312629399586,-0.06129224786053278,0.017520124705520446,0.06129224786053278,0.017520124705520446
20139,-0.31262670141905585,-0.4361339767243826,-0.444181705040448,-0.12350727530532674,-0.008047728316065428,0.12350727530532674,0.008047728316065428
20141,-0.6284004352557127,-0.6862416107382551,-0.6930591259640103,-0.05784117548254242,-0.006817515225755244,0.05784117548254242,0.006817515225755244
20143,-0.5922263893624276,-0.6403720289355839,-0.6593544343465998,-0.04814563957315632,-0.018982405411015923,0.04814563957315632,0.018982405411015923
20145,-0.42868098159509205,-0.4979331078541902,-0.5118656443957649,-0.06925212625909816,-0.01393253654157467,0.06925212625909816,0.01393253654157467
20147,-0.6834307992202729,-0.7256006006006006,-0.7551240560949298,-0.042169801380327665,-0.02952345549432922,0.042169801380327665,0.02952345549432922
20149,-0.4714632345184091,-0.5037875245487702,-0.4692348849652221,-0.03232429003036108,0.034552639583548095,0.03232429003036108,0.034552639583548095
20151,-0.47119179163378055,-0.5380010411244144,-0.5257432922407542,-0.06680924949063383,0.012257748883660158,0.06680924949063383,0.012257748883660158
20153,-0.7153739612188366,-0.718070652173913,-0.6961436170212766,-0.0026966909550764084,0.021927035152636387,0.0026966909550764084,0.021927035152636387
20155,-0.3125460650233396,-0.35836431226765797,-0.3420421602662754,-0.04581824724431838,0.016322152001382595,0.04581824724431838,0.016322152001382595
20157,-0.6169024571854058,-0.6520363780150258,-0.6616484757245014,-0.03513392082961997,-0.009612097709475576,0.03513392082961997,0.009612097709475576
20159,-0.4794892692203206,-0.5630914826498423,-0.5318360731650845,-0.08360221342952173,0.0312554094847578,0.08360221342952173,0.0312554094847578
20161,-0.11989953082792282,-0.03557495820174622,0.04588613881053588,0.0843245726261766,0.0814610970122821,0.0843245726261766,0.0814610970122821
20163,-0.6817073170731708,-0.725919801570897,-0.7358280844757318,-0.04421248449772619,-0.009908282904834809,0.04421248449772619,0.009908282904834809
20165,-0.5089171974522293,-0.6413838988689288,-0.6290995825879547,-0.13246670141669947,0.01228431628097404,0.13246670141669947,0.01228431628097404
20167,-0.6125,-0.6617601002192296,-0.6316700317277184,-0.04926010021922955,0.03009006849151119,0.04926010021922955,0.03009006849151119
20169,-0.31633792333457383,-0.3404187817258883,-0.3060617178264237,-0.024080858391314464,0.03435706389946458,0.024080858391314464,0.03435706389946458
20171,-0.7071150097465886,-0.7397820163487738,-0.7285471537807987,-0.032667006602185245,0.011234862567975124,0.032667006602185245,0.011234862567975124
20173,-0.18879138303398124,-0.18394664773840863,-0.11867422481313256,0.004844735295572611,0.06527242292527607,0.004844735295572611,0.06527242292527607
20175,-0.41093508500772796,-0.3038904327113935,-0.2907064601435588,0.10704465229633447,0.013183972567834712,0.10704465229633447,0.013183972567834712
20177,-0.010547916557745618,-0.026629180701800925,0.03002673453424698,-0.016081264144055307,0.056655915236047905,0.016081264144055307,0.056655915236047905
20179,-0.7347242921013413,-0.7787481804949054,-0.7854671280276817,-0.04402388839356408,-0.006718947532776354,0.04402388839356408,0.006718947532776354
20181,-0.5333587495234464,-0.6669218989280244,-0.6868353502016868,-0.13356314940457803,-0.019913451273662397,0.13356314940457803,0.019913451273662397
20183,-0.6258032624814631,-0.6679725759059745,-0.6702677313292625,-0.04216931342451136,-0.0022951554232880644,0.04216931342451136,0.0022951554232880644
20185,-0.533442088091354,-0.6255274261603375,-0.6332350049164208,-0.09208533806898356,-0.0077075787560833,0.09208533806898356,0.0077075787560833
20187,-0.6086956521739131,-0.5918367346938775,-0.6005154639175257,0.01685891748003554,-0.008678729223648207,0.01685891748003554,0.008678729223648207
20189,-0.7359882005899705,-0.7292437863564252,-0.7498769079271295,0.006744414233545326,-0.020633121570704294,0.006744414233545326,0.020633121570704294
20191,-0.39404879116070446,-0.5048343962147707,-0.5045754026354319,-0.1107856050540662,2.589935793387843e-4,0.1107856050540662,2.589935793387843e-4
20193,-0.6303972366148533,-0.6809284116331096,-0.6574803149606299,-0.050531175018256325,0.023448096672479712,0.050531175018256325,0.023448096672479712
20195,-0.6143128562381254,-0.694331983805668,-0.6877300613496932,-0.08001912756754259,0.006601922455974796,0.08001912756754259,0.006601922455974796
20197,-0.4095500459136822,-0.47218934911242605,-0.482060481804203,-0.06263930319874383,-0.009871132691776974,0.06263930319874383,0.009871132691776974
20199,-0.8157894736842105,-0.8458646616541354,-0.88,-0.03007518796992492,-0.034135338345864574,0.03007518796992492,0.034135338345864574
20201,-0.6202838352371063,-0.6535262206148282,-0.654873395768297,-0.03324238537772195,-0.001347175153468716,0.03324238537772195,0.001347175153468716
20203,-0.6727456940222898,-0.6579497907949791,-0.6807851239669421,0.014795903227310725,-0.022835333171963068,0.014795903227310725,0.022835333171963068
20205,-0.539951573849879,-0.6109718741297688,-0.6145675265553869,-0.07102030027988981,-0.003595652425618101,0.07102030027988981,0.003595652425618101
20207,-0.45266067726330333,-0.5606375606375607,-0.6041397153945667,-0.10797688337425732,-0.04350215475700603,0.10797688337425732,0.04350215475700603
20209,0.3706492175489771,0.2939669133474099,0.3144140177863873,-0.07668230420156724,0.020447104438977404,0.07668230420156724,0.020447104438977404
21001,-0.5501315789473684,-0.645451232843435,-0.6714595458176423,-0.09531965389606656,-0.02600831297420736,0.09531965389606656,0.02600831297420736
21003,-0.4754929577464789,-0.6320405138339921,-0.634839260920645,-0.1565475560875132,-0.002798747086652953,0.1565475560875132,0.002798747086652953
21005,-0.3398255813953488,-0.4909823148310279,-0.4765861027190333,-0.1511567334356791,0.0143962121119946,0.1511567334356791,0.0143962121119946
21007,-0.37432605905006416,-0.5718117532309193,-0.5990532544378698,-0.1974856941808551,-0.02724150120695057,0.1974856941808551,0.02724150120695057
21009,-0.333293095123129,-0.49805279099956734,-0.475043630017452,-0.16475969587643835,0.023009160982115362,0.16475969587643835,0.023009160982115362
21011,-0.12251334303736056,-0.3751907564857205,-0.42882530655766843,-0.2526774134483599,-0.05363455007194795,0.2526774134483599,0.05363455007194795
21013,-0.5170850031638895,-0.621938670508335,-0.6323178016726404,-0.10485366734444546,-0.010379131164305444,0.10485366734444546,0.010379131164305444
21015,-0.3864523623621717,-0.4175084175084175,-0.35717592938329873,-0.03105605514624582,0.060332488125118766,0.03105605514624582,0.060332488125118766
21017,-0.2040893600908747,-0.3155742360558901,-0.3001140723841128,-0.11148487596501538,0.015460163671777272,0.11148487596501538,0.015460163671777272
21019,-0.1631581710326001,-0.37009875818910726,-0.33172347178142686,-0.20694058715650715,0.0383752864076804,0.20694058715650715,0.0383752864076804
21021,-0.26121393356502065,-0.29035995674339565,-0.24704499896315757,-0.029146023178375002,0.043314957780238084,0.029146023178375002,0.043314957780238084
21023,-0.27289603960396036,-0.5687553161326906,-0.6121583411875589,-0.29585927652873023,-0.04340302505486826,0.29585927652873023,0.04340302505486826
21025,-0.3506389776357827,-0.4276751481352388,-0.5235824059353471,-0.0770361704994561,-0.09590725780010828,0.0770361704994561,0.09590725780010828
21027,-0.27606977036014557,-0.5156143150216548,-0.5247621849563597,-0.2395445446615092,-0.009147869934704955,0.2395445446615092,0.009147869934704955
21029,-0.35668208565404824,-0.49779589120851697,-0.48034029167858167,-0.14111380555446873,0.017455599529935306,0.14111380555446873,0.017455599529935306
21031,-0.4788537549407114,-0.6242826398852224,-0.6339431558314276,-0.14542888494451095,-0.009660515946205206,0.14542888494451095,0.009660515946205206
21033,-0.3501706484641638,-0.5434309623430962,-0.540292470441817,-0.1932603138789324,0.003138491901279128,0.1932603138789324,0.003138491901279128
21035,-0.2735536093418259,-0.3500529628014207,-0.31858051940606547,-0.0764993534595948,0.03147244339535521,0.0764993534595948,0.03147244339535521
21037,-0.22799113920900016,-0.24446012702893433,-0.18653369647574386,-0.016468987819934167,0.05792643055319047,0.016468987819934167,0.05792643055319047
21039,-0.4142802596410844,-0.6389850057670127,-0.6429112964366945,-0.22470474612592828,-0.0039262906696818645,0.22470474612592828,0.0039262906696818645
21041,-0.10054347826086957,-0.3844357976653696,-0.44449818621523574,-0.28389231940450005,-0.06006238854986612,0.28389231940450005,0.06006238854986612
21043,-0.21284238886394258,-0.5167347733021989,-0.5293914544669832,-0.3038923844382563,-0.012656681164784356,0.3038923844382563,0.012656681164784356
21045,-0.6268264652766377,-0.7322565615778848,-0.7336494212801561,-0.10543009630124711,-0.0013928597022713207,0.10543009630124711,0.0013928597022713207
21047,-0.23789569574128894,-0.31336322057691435,-0.28428948581485985,-0.07546752483562541,0.029073734762054493,0.07546752483562541,0.029073734762054493
21049,-0.30507265179034765,-0.3705029311940759,-0.32033318623124446,-0.06543027940372825,0.05016974496283144,0.06543027940372825,0.05016974496283144
21051,-0.6860354869294325,-0.7549874390424117,-0.770223978919631,-0.06895195211297922,-0.01523653987721929,0.06895195211297922,0.01523653987721929
21053,-0.6412474391076713,-0.7310623038995967,-0.7455393349553934,-0.08981486479192535,-0.014477031055796674,0.08981486479192535,0.014477031055796674
21055,-0.4875454073689673,-0.662125340599455,-0.6412069778406413,-0.17457993323048776,0.020918362758813758,0.17457993323048776,0.020918362758813758
21057,-0.566573230553609,-0.6663405088062623,-0.6832880024176488,-0.0997672782526533,-0.016947493611386477,0.0997672782526533,0.016947493611386477
21059,-0.2110865587948772,-0.3218722029384155,-0.27904142973192525,-0.11078564414353831,0.04283077320649026,0.11078564414353831,0.04283077320649026
21061,-0.39802913453299055,-0.6018306636155607,-0.5873430109280705,-0.20380152908257015,0.014487652687490193,0.20380152908257015,0.014487652687490193
21063,0.02501042100875367,-0.44133099824868655,-0.512186978297162,-0.4663414192574402,-0.07085598004847543,0.4663414192574402,0.07085598004847543
21065,-0.46161265432098764,-0.564111812443643,-0.5728051391862956,-0.10249915812265531,-0.008693326742652663,0.10249915812265531,0.008693326742652663
21067,0.010209270176219143,0.09451637750797781,0.20778310538175343,0.08430710733175867,0.11326672787377562,0.08430710733175867,0.11326672787377562
21069,-0.3232445520581114,-0.5389776357827476,-0.5745825077837532,-0.21573308372463618,-0.035604872001005594,0.21573308372463618,0.035604872001005594
21071,-0.33922095366017463,-0.48234582829504236,-0.5116506635679775,-0.14312487463486773,-0.029304835272935148,0.14312487463486773,0.029304835272935148
21073,0.00814157775206753,-0.046176408967106675,-0.009593614490195301,-0.054317986719174205,0.03658279447691137,0.054317986719174205,0.03658279447691137
21075,-0.16243450221684802,-0.3253568429890848,-0.3362247005369681,-0.16292234077223677,-0.01086785754788333,0.16292234077223677,0.01086785754788333
21077,-0.16987912446912773,-0.5074895146794487,-0.5541699142634451,-0.33761039021032097,-0.04668039958399639,0.33761039021032097,0.04668039958399639
21079,-0.5156139607178183,-0.5838908566181293,-0.5657819142824314,-0.06827689590031105,0.01810894233569793,0.06827689590031105,0.01810894233569793
21081,-0.3315520446096654,-0.5605188827283188,-0.587070052224023,-0.22896683811865343,-0.02655116949570413,0.22896683811865343,0.02655116949570413
21083,-0.39682642069276913,-0.5638323497531013,-0.5668703725467152,-0.16700592906033213,-0.0030380227936139814,0.16700592906033213,0.0030380227936139814
21085,-0.39477941969582575,-0.5919062027231468,-0.5885838270883752,-0.197126783027321,0.003322375634771557,0.197126783027321,0.003322375634771557
21087,-0.5084431630971994,-0.6637914869679356,-0.6741225051617343,-0.15534832387073616,-0.01033101819379878,0.15534832387073616,0.01033101819379878
21089,-0.18644514767932496,-0.4546292314308534,-0.4506492077464789,-0.2681840837515284,0.003980023684374501,0.2681840837515284,0.003980023684374501
21091,-0.09167876149008225,-0.35948777648428404,-0.3911052975801177,-0.2678090149942018,-0.031617521095833656,0.2678090149942018,0.031617521095833656
21093,-0.20763424957927484,-0.3018583742700899,-0.23969677775280435,-0.09422412469081504,0.06216159651728553,0.09422412469081504,0.06216159651728553
21095,-0.6401426292577649,-0.721111834154504,-0.7176191778324674,-0.08096920489673909,0.003492656322036547,0.08096920489673909,0.003492656322036547
21097,-0.29107915677788637,-0.43747590284025195,-0.4443691404043827,-0.14639674606236558,-0.006893237564130739,0.14639674606236558,0.006893237564130739
21099,-0.2980972515856237,-0.4942180616740088,-0.5301708686820409,-0.19612081008838506,-0.035952807008032106,0.19612081008838506,0.035952807008032106
21101,-0.11840833422833208,-0.2766108574327753,-0.246084686774942,-0.15820252320444322,0.030526170657833307,0.15820252320444322,0.030526170657833307
21103,-0.2139605462822458,-0.4358651559658694,-0.45651905760453926,-0.22190460968362358,-0.02065390163866987,0.22190460968362358,0.02065390163866987
21105,-0.3482935951379149,-0.5600370885489105,-0.5711687130513871,-0.21174349341099563,-0.011131624502476511,0.21174349341099563,0.011131624502476511
21107,-0.39925127738149435,-0.5390513639714918,-0.47970616951043754,-0.13980008658999743,0.05934519446105424,0.13980008658999743,0.05934519446105424
21109,-0.7415530527563723,-0.8011270678058535,-0.7930639620480942,-0.05957401504948123,0.00806310575775937,0.05957401504948123,0.00806310575775937
21111,0.11119062132817398,0.1332997261391281,0.20116655831626057,0.022109104810954128,0.06786683217713246,0.022109104810954128,0.06786683217713246
21113,-0.39897251974991516,-0.39998285175340825,-0.3249019084987239,-0.0010103320034930974,0.07508094325468434,0.0010103320034930974,0.07508094325468434
21115,-0.5945766463752076,-0.7096740493104889,-0.6713108320251178,-0.11509740293528137,0.038363217285371176,0.11509740293528137,0.038363217285371176
21117,-0.2432500295403522,-0.26034056501569486,-0.19313586982998,-0.017090535475342672,0.06720469518571487,0.017090535475342672,0.06720469518571487
21119,-0.47602318636922536,-0.5399965295852854,-0.5386338185890258,-0.06397334321606007,0.0013627109962596196,0.06397334321606007,0.0013627109962596196
21121,-0.5390090090090089,-0.6763236763236763,-0.6703834852708506,-0.13731466731466735,0.005940191052825727,0.13731466731466735,0.005940191052825727
21123,-0.3778625954198473,-0.5530076959321502,-0.5726612792768113,-0.17514510051230286,-0.019653583344661163,0.17514510051230286,0.019653583344661163
21125,-0.6357550874687612,-0.6906938348165748,-0.6676869416663701,-0.054938747347813566,0.023006893150204655,0.054938747347813566,0.023006893150204655
21127,-0.44259656652360513,-0.6241310824230387,-0.6319194823867721,-0.1815345158994336,-0.007788399963733372,0.1815345158994336,0.007788399963733372
21129,-0.5268776210446053,-0.6400449943757031,-0.6393380970289583,-0.11316737333109772,7.068973467447837e-4,0.11316737333109772,7.068973467447837e-4
21131,-0.8092929292929293,-0.8047640249332145,-0.805445853252962,0.004528904359714758,-6.818283197475017e-4,0.004528904359714758,6.818283197475017e-4
21133,-0.5833523635533228,-0.6296255747755639,-0.594088669950739,-0.04627321122224115,0.035536904824824966,0.04627321122224115,0.035536904824824966
21135,-0.4160201300062906,-0.675349188372971,-0.7076321604623492,-0.25932905836668035,-0.03228297208937825,0.25932905836668035,0.03228297208937825
21137,-0.41892482517482516,-0.5724296621692292,-0.5713369375973609,-0.15350483699440404,0.0010927245718682643,0.15350483699440404,0.0010927245718682643
21139,-0.38638882731101754,-0.5776103336921421,-0.6138317009794124,-0.19122150638112456,-0.03622136728727032,0.19122150638112456,0.03622136728727032
21141,-0.32635585156993335,-0.4608679695384898,-0.4838004211890491,-0.13451211796855644,-0.022932451650559293,0.13451211796855644,0.022932451650559293
21143,-0.2706433967178953,-0.4401817264008077,-0.47492904446546835,-0.16953832968291244,-0.03474731806466064,0.16953832968291244,0.03474731806466064
21151,-0.28857811655963034,-0.3114179443953868,-0.2681593512971779,-0.022839827835756443,0.0432585930982089,0.022839827835756443,0.0432585930982089
21153,-0.39910313901345296,-0.5183737294761532,-0.5437017994858612,-0.11927059046270028,-0.025328070009707937,0.11927059046270028,0.025328070009707937
21155,-0.05220005465974309,-0.3011959067932437,-0.37981630824372753,-0.24899585213350062,-0.07862040145048382,0.24899585213350062,0.07862040145048382
21157,-0.3422609580762135,-0.5180261109114864,-0.52417476279756825,-0.17576515283527294,-0.006148651886081824,0.17576515283527294,0.006148651886081824
21159,-0.6814853556485356,-0.7943334176574753,-0.7870229007633587,-0.11284806200893971,0.007310516894116659,0.11284806200893971,0.007310516894116659
21161,-0.23325098096206942,-0.41196841667821027,-0.3914300075395828,-0.17871743571614085,0.020538409138627478,0.17871743571614085,0.020538409138627478
21145,-0.3246047592550162,-0.37180183345577666,-0.3171146445511768,-0.04719707420076047,0.05468718890459984,0.04719707420076047,0.05468718890459984
21147,-0.6124058174172069,-0.752770083102493,-0.7675213675213675,-0.14036426568528615,-0.01475128441887441,0.14036426568528615,0.01475128441887441
21149,-0.30309523809523814,-0.5240911081909768,-0.5351317440401506,-0.22099587009573868,-0.011040635849173808,0.22099587009573868,0.011040635849173808
21163,-0.22755588127519233,-0.4606328182487123,-0.46435152374202693,-0.23307693697351994,-0.0037187054933146557,0.23307693697351994,0.0037187054933146557
21165,-0.16782140107775212,-0.47139258726160493,-0.503223726627982,-0.3035711861838528,-0.03183113936637705,0.3035711861838528,0.03183113936637705
21167,-0.3877653687493712,-0.5049598488427018,-0.46638261610566684,-0.11719448009333067,0.038577232737035005,0.11719448009333067,0.038577232737035005
21169,-0.2989961759082218,-0.5443722943722944,-0.5953711093375897,-0.2453761184640726,-0.05099881496529535,0.2453761184640726,0.05099881496529535
21171,-0.5954487989886219,-0.7367261069925866,-0.7450281425891182,-0.14127730800396465,-0.008302035596531643,0.14127730800396465,0.008302035596531643
21173,-0.2631733021077283,-0.41023402025847017,-0.4177767391135,-0.14706071815074184,-0.0075427188550298285,0.14706071815074184,0.0075427188550298285
21175,-0.3694096601073345,-0.549109947643979,-0.5645889792231256,-0.17970028753664452,-0.01547903157914654,0.17970028753664452,0.01547903157914654
21177,-0.2347907999058011,-0.46868300153139353,-0.48857966125518304,-0.23389220162559243,-0.01989665972378951,0.23389220162559243,0.01989665972378951
21179,-0.16521879889926078,-0.3363618882799731,-0.3663153366315337,-0.17114308938071232,-0.029953448351560608,0.17114308938071232,0.029953448351560608
21181,-0.24602867105772958,-0.4118268215417107,-0.42785630153121323,-0.1657981504839811,-0.01602947998950255,0.1657981504839811,0.01602947998950255
21183,-0.3610823139125026,-0.5637622619734565,-0.5552260267817022,-0.20267994806095385,0.008536235191754282,0.20267994806095385,0.008536235191754282
21185,-0.36604872172399944,-0.31050436794204483,-0.21475643188528049,0.0555443537819546,0.09574793605676435,0.0555443537819546,0.09574793605676435
21187,-0.3225806451612903,-0.5364927014597081,-0.5854105571847508,-0.21391205629841775,-0.0489178557250427,0.21391205629841775,0.0489178557250427
21189,-0.6303797468354431,-0.6924388857305288,-0.7672823218997361,-0.06205913889508574,-0.0748434361692073,0.06205913889508574,0.0748434361692073
21191,-0.3066498012287676,-0.5726652239054436,-0.6054873646209387,-0.266015422676676,-0.03282214071549505,0.266015422676676,0.03282214071549505
21193,-0.585196758129089,-0.5696178584941354,-0.5438431076749011,0.015578899634953625,0.025774750819234304,0.015578899634953625,0.025774750819234304
21195,-0.5053308512438652,-0.6270829110075006,-0.6077341532639546,-0.12175205976363535,0.01934875774354594,0.12175205976363535,0.01934875774354594
21197,-0.2557464851595626,-0.45208795642525723,-0.48574023614895545,-0.19634147126569462,-0.03365227972369822,0.19634147126569462,0.03365227972369822
21199,-0.6052378571703265,-0.6666666666666666,-0.6271046707042521,-0.06142880949634011,0.0395619959624145,0.06142880949634011,0.0395619959624145
21201,-0.2556149732620321,-0.5301085883514314,-0.5506108202443281,-0.2744936150893993,-0.020502231892896683,0.2744936150893993,0.020502231892896683
21203,-0.6324002574002574,-0.7015393812584068,-0.6993447256841835,-0.06913912385814935,0.00219465557422327,0.06913912385814935,0.00219465557422327
21205,-0.07788649706457929,-0.21236437613019893,-0.2101809504871744,-0.13447787906561964,0.002183425643024539,0.13447787906561964,0.002183425643024539
21207,-0.6196737893539006,-0.7058967457793003,-0.6910168922698288,-0.08622295642539968,0.014879853509471519,0.08622295642539968,0.014879853509471519
21209,-0.2501822777426725,-0.30318181818181816,-0.24870466321243528,-0.052999540439145676,0.05447715496938288,0.052999540439145676,0.05447715496938288
21211,-0.2762685527514333,-0.33624878522837703,-0.29640642256392835,-0.05998023247694373,0.03984236266444868,0.05998023247694373,0.03984236266444868
21213,-0.24037783730438456,-0.38945691143274463,-0.36726981218506644,-0.14907907412836008,0.0221870992476782,0.14907907412836008,0.0221870992476782
21215,-0.3768236270904993,-0.5543878087230688,-0.5430921340449734,-0.17756418163256948,0.011295674678095446,0.17756418163256948,0.011295674678095446
21217,-0.3895890410958904,-0.5100831416946754,-0.5127897681854516,-0.12049410059878501,-0.0027066264907762427,0.12049410059878501,0.0027066264907762427
21219,-0.3908435777871979,-0.537769407825905,-0.534105774621566,-0.14692583003870707,0.003663633204338934,0.14692583003870707,0.003663633204338934
21221,-0.35671907445861767,-0.4953340245889498,-0.5011525423728813,-0.13861495013033215,-0.005818517783931498,0.13861495013033215,0.005818517783931498
21223,-0.21958791984194187,-0.49815692469720907,-0.5128501968048159,-0.2785690048552672,-0.014693272107606847,0.2785690048552672,0.014693272107606847
21225,-0.3366783743100853,-0.5425857349863146,-0.5225060827250608,-0.20590736067622928,0.020079652261253744,0.20590736067622928,0.020079652261253744
21227,-0.21818554540691976,-0.24161059974408716,-0.16825350942169065,-0.023425054337167406,0.07335709032239651,0.023425054337167406,0.07335709032239651
21229,-0.34987545506802065,-0.4600780695528744,-0.4560501365900691,-0.11020261448485374,0.004027932962805292,0.11020261448485374,0.004027932962805292
21231,-0.47628294036061025,-0.6181181181181181,-0.6201298701298701,-0.14183517775750787,-0.002011752011751966,0.14183517775750787,0.002011752011751966
21233,-0.33674588665447897,-0.5438415159345392,-0.5164413286596561,-0.20709562928006026,0.027400187274883137,0.20709562928006026,0.027400187274883137
21235,-0.5774938800489596,-0.671192101059968,-0.6525705349579722,-0.09369822101100833,0.018621566101995723,0.09369822101100833,0.018621566101995723
21237,-0.22118014849550605,-0.3988614800759013,-0.4222893588452501,-0.17768133158039523,-0.02342787876934882,0.17768133158039523,0.02342787876934882
21239,-0.18942588387933834,-0.20194647201946475,-0.12043915587403853,-0.01252058814012641,0.08150731614542622,0.01252058814012641,0.08150731614542622
22001,-0.498267188373393,-0.5667968892621125,-0.6034476693051891,-0.06852970088871946,-0.03665078004307665,0.06852970088871946,0.03665078004307665
22003,-0.4166756205006984,-0.5149810708491076,-0.5571865443425077,-0.0983054503484092,-0.04220547349340009,0.0983054503484092,0.04220547349340009
22005,-0.3427838583987626,-0.35968762573612784,-0.3255194544725231,-0.01690376733736526,0.03416817126360472,0.01690376733736526,0.03416817126360472
22007,-0.12090611353711794,-0.25522743947175347,-0.3060080106809078,-0.13432132593463553,-0.05078057120915436,0.13432132593463553,0.05078057120915436
22009,-0.26966885861907,-0.36958880983962383,-0.40764515382836,-0.09991995122055386,-0.03805634398873614,0.09991995122055386,0.03805634398873614
22011,-0.5823550087873463,-0.6529380554450193,-0.6745124411566913,-0.07058304665767301,-0.02157438571167203,0.07058304665767301,0.02157438571167203
22013,-0.02096348743579063,-0.08950749464668101,-0.11687943262411349,-0.06854400721089038,-0.02737193797743248,0.06854400721089038,0.02737193797743248
22015,-0.45368806886042584,-0.45805247953779493,-0.41006312322751803,-0.0043644106773690905,0.0479893563102769,0.0043644106773690905,0.0479893563102769
22017,0.04995302643940408,0.04231409020452909,0.067570916577703255,-0.007638936234874993,0.025256826373174168,0.007638936234874993,0.025256826373174168
22019,-0.28743606685754836,-0.332935489646118,-0.3518381863711697,-0.045499422788569666,-0.018902696725051682,0.045499422788569666,0.018902696725051682
22021,-0.556403731976251,-0.6466325660699062,-0.6784964300713986,-0.09022883409365512,-0.03186386400149244,0.09022883409365512,0.03186386400149244
22023,-0.7617521367521367,-0.7944203683640303,-0.8286704629858876,-0.03266823161189358,-0.03425009462185735,0.03266823161189358,0.03425009462185735
22025,-0.31862628189840214,-0.4441927512355848,-0.46768217373404697,-0.12556646933718268,-0.023489422498462142,0.12556646933718268,0.023489422498462142
22027,-0.0943256090314914,-0.13518143591340914,-0.15790273556231005,-0.040855826881917745,-0.022721299648900906,0.040855826881917745,0.022721299648900906
22029,-0.17238805970149257,-0.24853471596032461,-0.2688038060715904,-0.07614665625883205,-0.020269090111265764,0.07614665625883205,0.020269090111265764
22031,-0.1379204658646847,-0.21503703703703703,-0.24803203040173727,-0.07711657117235232,-0.03299499336470024,0.07711657117235232,0.03299499336470024
22033,0.05229826765772988,0.09246225017939746,0.13044835768702384,0.040163982521667585,0.03798610750762638,0.040163982521667585,0.03798610750762638
22035,0.2420159680638722,0.26505614154474316,0.27009222661396576,0.02304017348087095,0.005036085069222596,0.02304017348087095,0.005036085069222596
22037,-0.07336663728083065,-0.13284206333399723,-0.16975925397278524,-0.05947542605316658,-0.03691719063878801,0.05947542605316658,0.03691719063878801
